fill	x	y	group
#C58B84	48159.5	2	3232
#E5C7C3	48159.5	3	3233
#E5C7C3	48160	3.5	3233
#E5C7C3	48160.5	3	3233
#E5C7C3	48160	2.5	3233
#E1BEBA	48160	3.5	3234
#E1BEBA	48160.5	4	3234
#E1BEBA	48161	3.5	3234
#E1BEBA	48160.5	3	3234
#F1E0DD	48160.5	4	3235
#F1E0DD	48161	4.5	3235
#F1E0DD	48161.5	4	3235
#F1E0DD	48161	3.5	3235
#F9F2F1	48161	4.5	3236
#F9F2F1	48161.5	5	3236
#F9F2F1	48162	4.5	3236
#F9F2F1	48161.5	4	3236
#F7ECEA	48161.5	5	3237
#F7ECEA	48162	5.5	3237
#F7ECEA	48162.5	5	3237
#F7ECEA	48162	4.5	3237
#F8EFED	48162	5.5	3238
#F8EFED	48162.5	6	3238
#F8EFED	48163	5.5	3238
#F8EFED	48162.5	5	3238
#F6EBE9	48162.5	6	3239
#F6EBE9	48163	6.5	3239
#F6EBE9	48163.5	6	3239
#F6EBE9	48163	5.5	3239
#F3E4E2	48163	6.5	3240
#F3E4E2	48163.5	7	3240
#F3E4E2	48164	6.5	3240
#F3E4E2	48163.5	6	3240
#F6EAE9	48163.5	7	3241
#F6EAE9	48164	7.5	3241
#F6EAE9	48164.5	7	3241
#F6EAE9	48164	6.5	3241
#EFDAD8	48164	7.5	3242
#EFDAD8	48164.5	8	3242
#EFDAD8	48165	7.5	3242
#EFDAD8	48164.5	7	3242
#F5E9E7	48164.5	8	3243
#F5E9E7	48165	8.5	3243
#F5E9E7	48165.5	8	3243
#F5E9E7	48165	7.5	3243
#EED9D7	48165	8.5	3244
#EED9D7	48165.5	9	3244
#EED9D7	48166	8.5	3244
#EED9D7	48165.5	8	3244
#E7CBC7	48165.5	9	3245
#E7CBC7	48166	9.5	3245
#E7CBC7	48166.5	9	3245
#E7CBC7	48166	8.5	3245
#EAD0CC	48166	9.5	3246
#EAD0CC	48166.5	10	3246
#EAD0CC	48167	9.5	3246
#EAD0CC	48166.5	9	3246
#F5E8E6	48166.5	10	3247
#F5E8E6	48167	10.5	3247
#F5E8E6	48167.5	10	3247
#F5E8E6	48167	9.5	3247
#EBD2CF	48167	10.5	3248
#EBD2CF	48167.5	11	3248
#EBD2CF	48168	10.5	3248
#EBD2CF	48167.5	10	3248
#F2E1DF	48167.5	11	3249
#F2E1DF	48168	11.5	3249
#F2E1DF	48168.5	11	3249
#F2E1DF	48168	10.5	3249
#E6C8C4	48168	11.5	3250
#E6C8C4	48168.5	12	3250
#E6C8C4	48169	11.5	3250
#E6C8C4	48168.5	11	3250
#ECD6D3	48168.5	12	3251
#ECD6D3	48169	12.5	3251
#ECD6D3	48169.5	12	3251
#ECD6D3	48169	11.5	3251
#F4E6E4	48169	12.5	3252
#F4E6E4	48169.5	13	3252
#F4E6E4	48170	12.5	3252
#F4E6E4	48169.5	12	3252
#FEFDFD	48169.5	13	3253
#FEFDFD	48170	13.5	3253
#FEFDFD	48170.5	13	3253
#FEFDFD	48170	12.5	3253
#FDFBFB	48170	13.5	3254
#FDFBFB	48170.5	14	3254
#FDFBFB	48171	13.5	3254
#FDFBFB	48170.5	13	3254
#FEFCFC	48170.5	14	3255
#FEFCFC	48171	14.5	3255
#FEFCFC	48171.5	14	3255
#FEFCFC	48171	13.5	3255
#FAF4F3	48171	14.5	3256
#FAF4F3	48171.5	15	3256
#FAF4F3	48172	14.5	3256
#FAF4F3	48171.5	14	3256
#FDFAF9	48171.5	15	3257
#FDFAF9	48172	15.5	3257
#FDFAF9	48172.5	15	3257
#FDFAF9	48172	14.5	3257
#FCF7F6	48172	15.5	3258
#FCF7F6	48172.5	16	3258
#FCF7F6	48173	15.5	3258
#FCF7F6	48172.5	15	3258
#F9F1F0	48172.5	16	3259
#F9F1F0	48173	16.5	3259
#F9F1F0	48173.5	16	3259
#F9F1F0	48173	15.5	3259
#F9F8FC	48173	16.5	3260
#F9F8FC	48173.5	17	3260
#F9F8FC	48174	16.5	3260
#F9F8FC	48173.5	16	3260
#FBF5F4	48173.5	17	3261
#FBF5F4	48174	17.5	3261
#FBF5F4	48174.5	17	3261
#FBF5F4	48174	16.5	3261
#FCF9F8	48174	17.5	3262
#FCF9F8	48174.5	18	3262
#FCF9F8	48175	17.5	3262
#FCF9F8	48174.5	17	3262
#F9F2F1	48174.5	18	3263
#F9F2F1	48175	18.5	3263
#F9F2F1	48175.5	18	3263
#F9F2F1	48175	17.5	3263
#FDF9F9	48175	18.5	3264
#FDF9F9	48175.5	19	3264
#FDF9F9	48176	18.5	3264
#FDF9F9	48175.5	18	3264
#FEFEFF	48175.5	19	3265
#FEFEFF	48176	19.5	3265
#FEFEFF	48176.5	19	3265
#FEFEFF	48176	18.5	3265
#FBF6F6	48176	19.5	3266
#FBF6F6	48176.5	20	3266
#FBF6F6	48177	19.5	3266
#FBF6F6	48176.5	19	3266
#FCF8F8	48176.5	20	3267
#FCF8F8	48177	20.5	3267
#FCF8F8	48177.5	20	3267
#FCF8F8	48177	19.5	3267
#F9F2F1	48177	20.5	3268
#F9F2F1	48177.5	21	3268
#F9F2F1	48178	20.5	3268
#F9F2F1	48177.5	20	3268
#FBF7F6	48177.5	21	3269
#FBF7F6	48178	21.5	3269
#FBF7F6	48178.5	21	3269
#FBF7F6	48178	20.5	3269
#AC635C	48157.5	0	3270
#AC635C	48158	0.5	3270
#AC635C	48158.5	0	3270
#AC635C	48158	-0.5	3270
#AD645C	48158	0.5	3271
#AD645C	48158.5	1	3271
#AD645C	48159	0.5	3271
#AD645C	48158.5	0	3271
#C68E87	48158.5	1	3272
#C68E87	48159	1.5	3272
#C68E87	48159.5	1	3272
#C68E87	48159	0.5	3272
#ECD5D2	48159	1.5	3273
#ECD5D2	48159.5	2	3273
#ECD5D2	48160	1.5	3273
#ECD5D2	48159.5	1	3273
#DBB3AE	48159.5	2	3274
#DBB3AE	48160	2.5	3274
#DBB3AE	48160.5	2	3274
#DBB3AE	48160	1.5	3274
#E3C2BE	48160	2.5	3275
#E3C2BE	48160.5	3	3275
#E3C2BE	48161	2.5	3275
#E3C2BE	48160.5	2	3275
#EFDBD8	48160.5	3	3276
#EFDBD8	48161	3.5	3276
#EFDBD8	48161.5	3	3276
#EFDBD8	48161	2.5	3276
#F8EEED	48161	3.5	3277
#F8EEED	48161.5	4	3277
#F8EEED	48162	3.5	3277
#F8EEED	48161.5	3	3277
#F8EEED	48161.5	4	3278
#F8EEED	48162	4.5	3278
#F8EEED	48162.5	4	3278
#F8EEED	48162	3.5	3278
#FDFBFB	48162	4.5	3279
#FDFBFB	48162.5	5	3279
#FDFBFB	48163	4.5	3279
#FDFBFB	48162.5	4	3279
#FDFBFA	48162.5	5	3280
#FDFBFA	48163	5.5	3280
#FDFBFA	48163.5	5	3280
#FDFBFA	48163	4.5	3280
#FCF8F8	48163	5.5	3281
#FCF8F8	48163.5	6	3281
#FCF8F8	48164	5.5	3281
#FCF8F8	48163.5	5	3281
#FCF9F9	48163.5	6	3282
#FCF9F9	48164	6.5	3282
#FCF9F9	48164.5	6	3282
#FCF9F9	48164	5.5	3282
#F7EDEC	48164	6.5	3283
#F7EDEC	48164.5	7	3283
#F7EDEC	48165	6.5	3283
#F7EDEC	48164.5	6	3283
#EED9D6	48164.5	7	3284
#EED9D6	48165	7.5	3284
#EED9D6	48165.5	7	3284
#EED9D6	48165	6.5	3284
#F8F0EF	48165	7.5	3285
#F8F0EF	48165.5	8	3285
#F8F0EF	48166	7.5	3285
#F8F0EF	48165.5	7	3285
#F7EDEB	48165.5	8	3286
#F7EDEB	48166	8.5	3286
#F7EDEB	48166.5	8	3286
#F7EDEB	48166	7.5	3286
#E8CECA	48166	8.5	3287
#E8CECA	48166.5	9	3287
#E8CECA	48167	8.5	3287
#E8CECA	48166.5	8	3287
#F8F0EE	48166.5	9	3288
#F8F0EE	48167	9.5	3288
#F8F0EE	48167.5	9	3288
#F8F0EE	48167	8.5	3288
#FBF5F5	48167	9.5	3289
#FBF5F5	48167.5	10	3289
#FBF5F5	48168	9.5	3289
#FBF5F5	48167.5	9	3289
#EDD8D5	48167.5	10	3290
#EDD8D5	48168	10.5	3290
#EDD8D5	48168.5	10	3290
#EDD8D5	48168	9.5	3290
#ECD4D1	48168	10.5	3291
#ECD4D1	48168.5	11	3291
#ECD4D1	48169	10.5	3291
#ECD4D1	48168.5	10	3291
#EAD1CE	48168.5	11	3292
#EAD1CE	48169	11.5	3292
#EAD1CE	48169.5	11	3292
#EAD1CE	48169	10.5	3292
#E3C3BF	48169	11.5	3293
#E3C3BF	48169.5	12	3293
#E3C3BF	48170	11.5	3293
#E3C3BF	48169.5	11	3293
#F1E0DE	48169.5	12	3294
#F1E0DE	48170	12.5	3294
#F1E0DE	48170.5	12	3294
#F1E0DE	48170	11.5	3294
#FDFBFA	48170	12.5	3295
#FDFBFA	48170.5	13	3295
#FDFBFA	48171	12.5	3295
#FDFBFA	48170.5	12	3295
#FCF9F8	48170.5	13	3296
#FCF9F8	48171	13.5	3296
#FCF9F8	48171.5	13	3296
#FCF9F8	48171	12.5	3296
#F7EDEB	48171	13.5	3297
#F7EDEB	48171.5	14	3297
#F7EDEB	48172	13.5	3297
#F7EDEB	48171.5	13	3297
#FBF7F6	48171.5	14	3298
#FBF7F6	48172	14.5	3298
#FBF7F6	48172.5	14	3298
#FBF7F6	48172	13.5	3298
#FFFFFF	48172	14.5	3299
#FFFFFF	48172.5	15	3299
#FFFFFF	48173	14.5	3299
#FFFFFF	48172.5	14	3299
#FDFBFB	48172.5	15	3300
#FDFBFB	48173	15.5	3300
#FDFBFB	48173.5	15	3300
#FDFBFB	48173	14.5	3300
#FEFCFC	48173	15.5	3301
#FEFCFC	48173.5	16	3301
#FEFCFC	48174	15.5	3301
#FEFCFC	48173.5	15	3301
#FFFFFF	48173.5	16	3302
#FFFFFF	48174	16.5	3302
#FFFFFF	48174.5	16	3302
#FFFFFF	48174	15.5	3302
#FBFAFD	48174	16.5	3303
#FBFAFD	48174.5	17	3303
#FBFAFD	48175	16.5	3303
#FBFAFD	48174.5	16	3303
#FCF7F6	48174.5	17	3304
#FCF7F6	48175	17.5	3304
#FCF7F6	48175.5	17	3304
#FCF7F6	48175	16.5	3304
#FEFDFD	48175	17.5	3305
#FEFDFD	48175.5	18	3305
#FEFDFD	48176	17.5	3305
#FEFDFD	48175.5	17	3305
#FDFDFE	48175.5	18	3306
#FDFDFE	48176	18.5	3306
#FDFDFE	48176.5	18	3306
#FDFDFE	48176	17.5	3306
#F4E5E3	48176	18.5	3307
#F4E5E3	48176.5	19	3307
#F4E5E3	48177	18.5	3307
#F4E5E3	48176.5	18	3307
#F8EEED	48176.5	19	3308
#F8EEED	48177	19.5	3308
#F8EEED	48177.5	19	3308
#F8EEED	48177	18.5	3308
#FDFAF9	48177	19.5	3309
#FDFAF9	48177.5	20	3309
#FDFAF9	48178	19.5	3309
#FDFAF9	48177.5	19	3309
#FFFEFE	48177.5	20	3310
#FFFEFE	48178	20.5	3310
#FFFEFE	48178.5	20	3310
#FFFEFE	48178	19.5	3310
#FDFBFA	48178	20.5	3311
#FDFBFA	48178.5	21	3311
#FDFBFA	48179	20.5	3311
#FDFBFA	48178.5	20	3311
#97423D	48158.5	0	3312
#97423D	48159	0.5	3312
#97423D	48159.5	0	3312
#97423D	48159	-0.5	3312
#EED9D6	48159	0.5	3313
#EED9D6	48159.5	1	3313
#EED9D6	48160	0.5	3313
#EED9D6	48159.5	0	3313
#FFFEFF	48159.5	1	3314
#FFFEFF	48160	1.5	3314
#FFFEFF	48160.5	1	3314
#FFFEFF	48160	0.5	3314
#EAD1CD	48160	1.5	3315
#EAD1CD	48160.5	2	3315
#EAD1CD	48161	1.5	3315
#EAD1CD	48160.5	1	3315
#EAD1CD	48160.5	2	3316
#EAD1CD	48161	2.5	3316
#EAD1CD	48161.5	2	3316
#EAD1CD	48161	1.5	3316
#EFDBD8	48161	2.5	3317
#EFDBD8	48161.5	3	3317
#EFDBD8	48162	2.5	3317
#EFDBD8	48161.5	2	3317
#FFFFFF	48161.5	3	3318
#FFFFFF	48162	3.5	3318
#FFFFFF	48162.5	3	3318
#FFFFFF	48162	2.5	3318
#F9F1F0	48162	3.5	3319
#F9F1F0	48162.5	4	3319
#F9F1F0	48163	3.5	3319
#F9F1F0	48162.5	3	3319
#F7F6FB	48162.5	4	3320
#F7F6FB	48163	4.5	3320
#F7F6FB	48163.5	4	3320
#F7F6FB	48163	3.5	3320
#F5F4FA	48163	4.5	3321
#F5F4FA	48163.5	5	3321
#F5F4FA	48164	4.5	3321
#F5F4FA	48163.5	4	3321
#FCFBFD	48163.5	5	3322
#FCFBFD	48164	5.5	3322
#FCFBFD	48164.5	5	3322
#FCFBFD	48164	4.5	3322
#F8F8FB	48164	5.5	3323
#F8F8FB	48164.5	6	3323
#F8F8FB	48165	5.5	3323
#F8F8FB	48164.5	5	3323
#FEFCFB	48164.5	6	3324
#FEFCFB	48165	6.5	3324
#FEFCFB	48165.5	6	3324
#FEFCFB	48165	5.5	3324
#F2E1DE	48165	6.5	3325
#F2E1DE	48165.5	7	3325
#F2E1DE	48166	6.5	3325
#F2E1DE	48165.5	6	3325
#F4E7E5	48165.5	7	3326
#F4E7E5	48166	7.5	3326
#F4E7E5	48166.5	7	3326
#F4E7E5	48166	6.5	3326
#F4E7E5	48166	7.5	3327
#F4E7E5	48166.5	8	3327
#F4E7E5	48167	7.5	3327
#F4E7E5	48166.5	7	3327
#E8CCC9	48166.5	8	3328
#E8CCC9	48167	8.5	3328
#E8CCC9	48167.5	8	3328
#E8CCC9	48167	7.5	3328
#FAF4F4	48167	8.5	3329
#FAF4F4	48167.5	9	3329
#FAF4F4	48168	8.5	3329
#FAF4F4	48167.5	8	3329
#FAF4F3	48167.5	9	3330
#FAF4F3	48168	9.5	3330
#FAF4F3	48168.5	9	3330
#FAF4F3	48168	8.5	3330
#F6EBE9	48168	9.5	3331
#F6EBE9	48168.5	10	3331
#F6EBE9	48169	9.5	3331
#F6EBE9	48168.5	9	3331
#E3C2BD	48168.5	10	3332
#E3C2BD	48169	10.5	3332
#E3C2BD	48169.5	10	3332
#E3C2BD	48169	9.5	3332
#E6C9C6	48169	10.5	3333
#E6C9C6	48169.5	11	3333
#E6C9C6	48170	10.5	3333
#E6C9C6	48169.5	10	3333
#E9CFCC	48169.5	11	3334
#E9CFCC	48170	11.5	3334
#E9CFCC	48170.5	11	3334
#E9CFCC	48170	10.5	3334
#EFDCDA	48170	11.5	3335
#EFDCDA	48170.5	12	3335
#EFDCDA	48171	11.5	3335
#EFDCDA	48170.5	11	3335
#F9F2F1	48170.5	12	3336
#F9F2F1	48171	12.5	3336
#F9F2F1	48171.5	12	3336
#F9F2F1	48171	11.5	3336
#F7EDEB	48171	12.5	3337
#F7EDEB	48171.5	13	3337
#F7EDEB	48172	12.5	3337
#F7EDEB	48171.5	12	3337
#FAF4F3	48171.5	13	3338
#FAF4F3	48172	13.5	3338
#FAF4F3	48172.5	13	3338
#FAF4F3	48172	12.5	3338
#FDFBFA	48172	13.5	3339
#FDFBFA	48172.5	14	3339
#FDFBFA	48173	13.5	3339
#FDFBFA	48172.5	13	3339
#FBF6F5	48172.5	14	3340
#FBF6F5	48173	14.5	3340
#FBF6F5	48173.5	14	3340
#FBF6F5	48173	13.5	3340
#FAF4F4	48173	14.5	3341
#FAF4F4	48173.5	15	3341
#FAF4F4	48174	14.5	3341
#FAF4F4	48173.5	14	3341
#FDFAF9	48173.5	15	3342
#FDFAF9	48174	15.5	3342
#FDFAF9	48174.5	15	3342
#FDFAF9	48174	14.5	3342
#FDFAF9	48174	15.5	3343
#FDFAF9	48174.5	16	3343
#FDFAF9	48175	15.5	3343
#FDFAF9	48174.5	15	3343
#FEFCFC	48174.5	16	3344
#FEFCFC	48175	16.5	3344
#FEFCFC	48175.5	16	3344
#FEFCFC	48175	15.5	3344
#FBF6F5	48175	16.5	3345
#FBF6F5	48175.5	17	3345
#FBF6F5	48176	16.5	3345
#FBF6F5	48175.5	16	3345
#FCFCFE	48175.5	17	3346
#FCFCFE	48176	17.5	3346
#FCFCFE	48176.5	17	3346
#FCFCFE	48176	16.5	3346
#F7ECEA	48176	17.5	3347
#F7ECEA	48176.5	18	3347
#F7ECEA	48177	17.5	3347
#F7ECEA	48176.5	17	3347
#FEFDFD	48176.5	18	3348
#FEFDFD	48177	18.5	3348
#FEFDFD	48177.5	18	3348
#FEFDFD	48177	17.5	3348
#FAF3F2	48177	18.5	3349
#FAF3F2	48177.5	19	3349
#FAF3F2	48178	18.5	3349
#FAF3F2	48177.5	18	3349
#FEFCFC	48177.5	19	3350
#FEFCFC	48178	19.5	3350
#FEFCFC	48178.5	19	3350
#FEFCFC	48178	18.5	3350
#FDFBFA	48178	19.5	3351
#FDFBFA	48178.5	20	3351
#FDFBFA	48179	19.5	3351
#FDFBFA	48178.5	19	3351
#FCF8F8	48178.5	20	3352
#FCF8F8	48179	20.5	3352
#FCF8F8	48179.5	20	3352
#FCF8F8	48179	19.5	3352
#C78F89	48159.5	0	3353
#C78F89	48160	0.5	3353
#C78F89	48160.5	0	3353
#C78F89	48160	-0.5	3353
#F7ECEA	48160	0.5	3354
#F7ECEA	48160.5	1	3354
#F7ECEA	48161	0.5	3354
#F7ECEA	48160.5	0	3354
#CF9D97	48160.5	1	3355
#CF9D97	48161	1.5	3355
#CF9D97	48161.5	1	3355
#CF9D97	48161	0.5	3355
#CC9892	48161	1.5	3356
#CC9892	48161.5	2	3356
#CC9892	48162	1.5	3356
#CC9892	48161.5	1	3356
#C68E87	48161.5	2	3357
#C68E87	48162	2.5	3357
#C68E87	48162.5	2	3357
#C68E87	48162	1.5	3357
#F5E8E6	48162	2.5	3358
#F5E8E6	48162.5	3	3358
#F5E8E6	48163	2.5	3358
#F5E8E6	48162.5	2	3358
#E5C6C2	48162.5	3	3359
#E5C6C2	48163	3.5	3359
#E5C6C2	48163.5	3	3359
#E5C6C2	48163	2.5	3359
#FDFAFA	48163	3.5	3360
#FDFAFA	48163.5	4	3360
#FDFAFA	48164	3.5	3360
#FDFAFA	48163.5	3	3360
#FEFDFD	48163.5	4	3361
#FEFDFD	48164	4.5	3361
#FEFDFD	48164.5	4	3361
#FEFDFD	48164	3.5	3361
#F8F7FB	48164	4.5	3362
#F8F7FB	48164.5	5	3362
#F8F7FB	48165	4.5	3362
#F8F7FB	48164.5	4	3362
#F1EFF7	48164.5	5	3363
#F1EFF7	48165	5.5	3363
#F1EFF7	48165.5	5	3363
#F1EFF7	48165	4.5	3363
#FEFCFC	48165	5.5	3364
#FEFCFC	48165.5	6	3364
#FEFCFC	48166	5.5	3364
#FEFCFC	48165.5	5	3364
#F8EEED	48165.5	6	3365
#F8EEED	48166	6.5	3365
#F8EEED	48166.5	6	3365
#F8EEED	48166	5.5	3365
#EEDAD7	48166	6.5	3366
#EEDAD7	48166.5	7	3366
#EEDAD7	48167	6.5	3366
#EEDAD7	48166.5	6	3366
#F6E9E8	48166.5	7	3367
#F6E9E8	48167	7.5	3367
#F6E9E8	48167.5	7	3367
#F6E9E8	48167	6.5	3367
#F5E9E8	48167	7.5	3368
#F5E9E8	48167.5	8	3368
#F5E9E8	48168	7.5	3368
#F5E9E8	48167.5	7	3368
#F7EDEC	48167.5	8	3369
#F7EDEC	48168	8.5	3369
#F7EDEC	48168.5	8	3369
#F7EDEC	48168	7.5	3369
#FAF3F2	48168	8.5	3370
#FAF3F2	48168.5	9	3370
#FAF3F2	48169	8.5	3370
#FAF3F2	48168.5	8	3370
#FAF3F2	48168.5	9	3371
#FAF3F2	48169	9.5	3371
#FAF3F2	48169.5	9	3371
#FAF3F2	48169	8.5	3371
#F5E8E7	48169	9.5	3372
#F5E8E7	48169.5	10	3372
#F5E8E7	48170	9.5	3372
#F5E8E7	48169.5	9	3372
#F6EBE9	48169.5	10	3373
#F6EBE9	48170	10.5	3373
#F6EBE9	48170.5	10	3373
#F6EBE9	48170	9.5	3373
#EFDCD9	48170	10.5	3374
#EFDCD9	48170.5	11	3374
#EFDCD9	48171	10.5	3374
#EFDCD9	48170.5	10	3374
#EBD2CF	48170.5	11	3375
#EBD2CF	48171	11.5	3375
#EBD2CF	48171.5	11	3375
#EBD2CF	48171	10.5	3375
#FBF6F6	48171	11.5	3376
#FBF6F6	48171.5	12	3376
#FBF6F6	48172	11.5	3376
#FBF6F6	48171.5	11	3376
#F1DFDC	48171.5	12	3377
#F1DFDC	48172	12.5	3377
#F1DFDC	48172.5	12	3377
#F1DFDC	48172	11.5	3377
#F8EEED	48172	12.5	3378
#F8EEED	48172.5	13	3378
#F8EEED	48173	12.5	3378
#F8EEED	48172.5	12	3378
#F6EAE9	48172.5	13	3379
#F6EAE9	48173	13.5	3379
#F6EAE9	48173.5	13	3379
#F6EAE9	48173	12.5	3379
#FDF9F9	48173	13.5	3380
#FDF9F9	48173.5	14	3380
#FDF9F9	48174	13.5	3380
#FDF9F9	48173.5	13	3380
#F7ECEA	48173.5	14	3381
#F7ECEA	48174	14.5	3381
#F7ECEA	48174.5	14	3381
#F7ECEA	48174	13.5	3381
#FFFEFE	48174	14.5	3382
#FFFEFE	48174.5	15	3382
#FFFEFE	48175	14.5	3382
#FFFEFE	48174.5	14	3382
#FEFDFE	48174.5	15	3383
#FEFDFE	48175	15.5	3383
#FEFDFE	48175.5	15	3383
#FEFDFE	48175	14.5	3383
#FDFAF9	48175	15.5	3384
#FDFAF9	48175.5	16	3384
#FDFAF9	48176	15.5	3384
#FDFAF9	48175.5	15	3384
#FFFEFE	48175.5	16	3385
#FFFEFE	48176	16.5	3385
#FFFEFE	48176.5	16	3385
#FFFEFE	48176	15.5	3385
#FCF8F8	48176	16.5	3386
#FCF8F8	48176.5	17	3386
#FCF8F8	48177	16.5	3386
#FCF8F8	48176.5	16	3386
#F3E3E1	48176.5	17	3387
#F3E3E1	48177	17.5	3387
#F3E3E1	48177.5	17	3387
#F3E3E1	48177	16.5	3387
#F8EFED	48177	17.5	3388
#F8EFED	48177.5	18	3388
#F8EFED	48178	17.5	3388
#F8EFED	48177.5	17	3388
#FEFCFB	48177.5	18	3389
#FEFCFB	48178	18.5	3389
#FEFCFB	48178.5	18	3389
#FEFCFB	48178	17.5	3389
#FDFBFA	48178	18.5	3390
#FDFBFA	48178.5	19	3390
#FDFBFA	48179	18.5	3390
#FDFBFA	48178.5	18	3390
#F6EBEA	48178.5	19	3391
#F6EBEA	48179	19.5	3391
#F6EBEA	48179.5	19	3391
#F6EBEA	48179	18.5	3391
#FFFEFF	48179	19.5	3392
#FFFEFF	48179.5	20	3392
#FFFEFF	48180	19.5	3392
#FFFEFF	48179.5	19	3392
#DAB2AD	48160.5	0	3393
#DAB2AD	48161	0.5	3393
#DAB2AD	48161.5	0	3393
#DAB2AD	48161	-0.5	3393
#C68D86	48161	0.5	3394
#C68D86	48161.5	1	3394
#C68D86	48162	0.5	3394
#C68D86	48161.5	0	3394
#B6726B	48161.5	1	3395
#B6726B	48162	1.5	3395
#B6726B	48162.5	1	3395
#B6726B	48162	0.5	3395
#B5716A	48162	1.5	3396
#B5716A	48162.5	2	3396
#B5716A	48163	1.5	3396
#B5716A	48162.5	1	3396
#FBF5F5	48162.5	2	3397
#FBF5F5	48163	2.5	3397
#FBF5F5	48163.5	2	3397
#FBF5F5	48163	1.5	3397
#E6C9C5	48163	2.5	3398
#E6C9C5	48163.5	3	3398
#E6C9C5	48164	2.5	3398
#E6C9C5	48163.5	2	3398
#ECE9F5	48163.5	3	3399
#ECE9F5	48164	3.5	3399
#ECE9F5	48164.5	3	3399
#ECE9F5	48164	2.5	3399
#DAD5EB	48164	3.5	3400
#DAD5EB	48164.5	4	3400
#DAD5EB	48165	3.5	3400
#DAD5EB	48164.5	3	3400
#DCD7EC	48164.5	4	3401
#DCD7EC	48165	4.5	3401
#DCD7EC	48165.5	4	3401
#DCD7EC	48165	3.5	3401
#8A7FBF	48165	4.5	3402
#8A7FBF	48165.5	5	3402
#8A7FBF	48166	4.5	3402
#8A7FBF	48165.5	4	3402
#D6D0E9	48165.5	5	3403
#D6D0E9	48166	5.5	3403
#D6D0E9	48166.5	5	3403
#D6D0E9	48166	4.5	3403
#F2E2E0	48166	5.5	3404
#F2E2E0	48166.5	6	3404
#F2E2E0	48167	5.5	3404
#F2E2E0	48166.5	5	3404
#F5E8E6	48166.5	6	3405
#F5E8E6	48167	6.5	3405
#F5E8E6	48167.5	6	3405
#F5E8E6	48167	5.5	3405
#FFFFFF	48167	6.5	3406
#FFFFFF	48167.5	7	3406
#FFFFFF	48168	6.5	3406
#FFFFFF	48167.5	6	3406
#FFFFFF	48167.5	7	3407
#FFFFFF	48168	7.5	3407
#FFFFFF	48168.5	7	3407
#FFFFFF	48168	6.5	3407
#FDFCFE	48168	7.5	3408
#FDFCFE	48168.5	8	3408
#FDFCFE	48169	7.5	3408
#FDFCFE	48168.5	7	3408
#FEFEFF	48168.5	8	3409
#FEFEFF	48169	8.5	3409
#FEFEFF	48169.5	8	3409
#FEFEFF	48169	7.5	3409
#FEFDFD	48169	8.5	3410
#FEFDFD	48169.5	9	3410
#FEFDFD	48170	8.5	3410
#FEFDFD	48169.5	8	3410
#F6EAE9	48169.5	9	3411
#F6EAE9	48170	9.5	3411
#F6EAE9	48170.5	9	3411
#F6EAE9	48170	8.5	3411
#F9F0EF	48170	9.5	3412
#F9F0EF	48170.5	10	3412
#F9F0EF	48171	9.5	3412
#F9F0EF	48170.5	9	3412
#F4E7E5	48170.5	10	3413
#F4E7E5	48171	10.5	3413
#F4E7E5	48171.5	10	3413
#F4E7E5	48171	9.5	3413
#FDFAFA	48171	10.5	3414
#FDFAFA	48171.5	11	3414
#FDFAFA	48172	10.5	3414
#FDFAFA	48171.5	10	3414
#FAF4F3	48171.5	11	3415
#FAF4F3	48172	11.5	3415
#FAF4F3	48172.5	11	3415
#FAF4F3	48172	10.5	3415
#F5E8E6	48172	11.5	3416
#F5E8E6	48172.5	12	3416
#F5E8E6	48173	11.5	3416
#F5E8E6	48172.5	11	3416
#F7EDEB	48172.5	12	3417
#F7EDEB	48173	12.5	3417
#F7EDEB	48173.5	12	3417
#F7EDEB	48173	11.5	3417
#FBF5F4	48173	12.5	3418
#FBF5F4	48173.5	13	3418
#FBF5F4	48174	12.5	3418
#FBF5F4	48173.5	12	3418
#F9F1F0	48173.5	13	3419
#F9F1F0	48174	13.5	3419
#F9F1F0	48174.5	13	3419
#F9F1F0	48174	12.5	3419
#FAF4F3	48174	13.5	3420
#FAF4F3	48174.5	14	3420
#FAF4F3	48175	13.5	3420
#FAF4F3	48174.5	13	3420
#FBF7F6	48174.5	14	3421
#FBF7F6	48175	14.5	3421
#FBF7F6	48175.5	14	3421
#FBF7F6	48175	13.5	3421
#FCF7F7	48175	14.5	3422
#FCF7F7	48175.5	15	3422
#FCF7F7	48176	14.5	3422
#FCF7F7	48175.5	14	3422
#FEFEFE	48175.5	15	3423
#FEFEFE	48176	15.5	3423
#FEFEFE	48176.5	15	3423
#FEFEFE	48176	14.5	3423
#FFFFFF	48176	15.5	3424
#FFFFFF	48176.5	16	3424
#FFFFFF	48177	15.5	3424
#FFFFFF	48176.5	15	3424
#FBF5F4	48176.5	16	3425
#FBF5F4	48177	16.5	3425
#FBF5F4	48177.5	16	3425
#FBF5F4	48177	15.5	3425
#F8F0EF	48177	16.5	3426
#F8F0EF	48177.5	17	3426
#F8F0EF	48178	16.5	3426
#F8F0EF	48177.5	16	3426
#FCF9F8	48177.5	17	3427
#FCF9F8	48178	17.5	3427
#FCF9F8	48178.5	17	3427
#FCF9F8	48178	16.5	3427
#FBF5F4	48178	17.5	3428
#FBF5F4	48178.5	18	3428
#FBF5F4	48179	17.5	3428
